instance,scenario_index,depot_idx_0_4,table3_truck_path_raw_0_4,table3_drone_seq_raw,table3_truck_path_0_4,table3_drone_seq,gurobi_truck_path_0_4,gurobi_drone_seq,table3_fixed_path_paper_obj,gurobi_paper_obj,obj_gap_table3_minus_gurobi,table3_runtime_sec,gurobi_runtime_sec,same_combo_idx
Instance1,0,0,[],[],[],[],"[""D0"", 6, 14, 6, ""D0""]","[0, 4, 2, 11]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,0,1,"[""D1"", 2, 2, 0, 4, 6, 14]","[11, 13]","[""D1"", 2, 0, 4, 6, 14, 6, 0, ""D1""]","[11, 13]",[],[],107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,0,2,"[""D2"", 5, 12, 1, 3, 9, 1, 12, 5]","[8, 10, 7]","[""D2"", 5, 12, 1, 3, 9, 1, 12, 5, ""D2""]","[8, 10, 7]","[""D2"", 5, 12, 1, 3, 9, 1, 12, 5, 7, 5, ""D2""]","[8, 10, 13]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,1,0,[],[],[],[],"[""D0"", 0, 2, 11, 7, 11, 2, 0, ""D0""]","[4, 6, 14]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,1,1,"[""D1"", 2, 2, 0, 4, 6, 14]","[11, 13]","[""D1"", 2, 0, 4, 6, 14, 6, 0, ""D1""]","[11, 13]",[],[],107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,1,2,"[""D2"", 5, 12, 1, 3, 9, 1, 12, 5]","[8, 10, 7]","[""D2"", 5, 12, 1, 3, 9, 1, 12, 5, ""D2""]","[8, 10, 7]","[""D2"", 5, 12, 1, 3, 9, 3, 1, 9, 1, 12, 5, ""D2""]","[8, 10, 13]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,2,0,[],[],[],[],"[""D0"", 0, 4, 6, 14, 6, 0, ""D0""]","[2, 11]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,2,1,"[""D1"", 2, 2, 0, 4, 6]","[11, 13]","[""D1"", 2, 0, 4, 6, 0, ""D1""]","[11, 13]",[],[],107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,2,2,"[""D2"", 5, 12, 1, 3, 9, 1, 12, 5, 7]","[8, 10, 14]","[""D2"", 5, 12, 1, 3, 9, 1, 12, 5, 7, ""D2""]","[8, 10, 14]","[""D2"", 5, 12, 1, 3, 1, 9, 3, 9, 1, 12, 5, 7, ""D2""]","[8, 10, 13]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,3,0,[],[],[],[],"[""D0"", 0, 4, 6, 14, 6, 4, ""D0""]","[2, 11]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,3,1,"[""D1"", 2, 2, 0, 4, 6, 14]","[11, 13]","[""D1"", 2, 0, 4, 6, 14, 6, 0, ""D1""]","[11, 13]",[],[],107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,3,2,"[""D2"", 5, 12, 1, 3, 9, 1, 12, 5]","[8, 10, 7]","[""D2"", 5, 12, 1, 3, 9, 1, 12, 5, ""D2""]","[8, 10, 7]","[""D2"", 5, 12, 1, 9, 3, 1, 12, 5, 7, ""D2""]","[8, 10, 13]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,4,0,[],[],[],[],"[""D0"", 0, 2, 11, 7, 11, 2, 0, ""D0""]","[4, 6, 14]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,4,1,"[""D1"", 2, 2, 0, 4, 6, 14]","[11, 13]","[""D1"", 2, 0, 4, 6, 14, 6, 0, ""D1""]","[11, 13]",[],[],107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,4,2,"[""D2"", 5, 12, 1, 3, 9, 1, 12, 5]","[8, 10, 7]","[""D2"", 5, 12, 1, 3, 9, 1, 12, 5, ""D2""]","[8, 10, 7]","[""D2"", 5, 12, 1, 3, 9, 1, 12, ""D2""]","[8, 10, 13]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,5,0,[],[],[],[],"[""D0"", 0, 2, 11, 7, 11, 2, 0, ""D0""]","[4, 6, 14]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,5,1,"[""D1"", 2, 2, 0, 4, 6, 14]","[11, 13]","[""D1"", 2, 0, 4, 6, 14, 6, 0, ""D1""]","[11, 13]",[],[],107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,5,2,"[""D2"", 5, 12, 1, 3, 9, 1, 12, 5]","[8, 10, 7]","[""D2"", 5, 12, 1, 3, 9, 1, 12, 5, ""D2""]","[8, 10, 7]","[""D2"", 12, 1, 3, 1, 9, 3, 9, 1, 12, ""D2""]","[5, 8, 10, 13]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,6,0,[],[],[],[],"[""D0"", 0, 4, 6, 14, 6, ""D0""]","[2, 11]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,6,1,"[""D1"", 2, 2, 0, 4, 6, 14]","[11, 13]","[""D1"", 2, 0, 4, 6, 14, 6, 0, ""D1""]","[11, 13]",[],[],107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,6,2,"[""D2"", 5, 12, 1, 3, 9, 1, 12, 5]","[8, 10, 7]","[""D2"", 5, 12, 1, 3, 9, 1, 12, 5, ""D2""]","[8, 10, 7]","[""D2"", 5, 12, 1, 3, 1, 9, 3, 9, 1, 12, 5, 7, ""D2""]","[8, 10, 13]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,7,0,[],[],[],[],"[""D0"", 0, 2, 11, 7, 11, 2, 0, ""D0""]","[4, 6, 14]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,7,1,"[""D1"", 2, 2, 0, 4, 6, 14]","[11, 13]","[""D1"", 2, 0, 4, 6, 14, 6, 0, ""D1""]","[11, 13]",[],[],107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,7,2,"[""D2"", 5, 12, 1, 3, 9, 1, 12, 5]","[8, 10, 7]","[""D2"", 5, 12, 1, 3, 9, 1, 12, 5, ""D2""]","[8, 10, 7]","[""D2"", 5, 12, 1, 3, 9, 1, 12, 5, ""D2""]","[8, 10, 13]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,8,0,[],[],[],[],"[""D0"", 2, 11, 7, 11, 2, ""D0""]","[0, 4, 6, 14]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,8,1,"[""D1"", 2, 2, 0, 4, 6, 14]","[11, 13]","[""D1"", 2, 0, 4, 6, 14, 6, 0, ""D1""]","[11, 13]",[],[],107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,8,2,"[""D2"", 5, 12, 1, 3, 9, 1, 12, 5]","[8, 10, 7]","[""D2"", 5, 12, 1, 3, 9, 1, 12, 5, ""D2""]","[8, 10, 7]","[""D2"", 5, 12, 1, 3, 9, 1, 12, ""D2""]","[8, 10, 13]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,9,0,[],[],[],[],"[""D0"", 0, 4, 6, 14, 6, 0, ""D0""]","[2, 9]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,9,1,"[""D1"", 2, 2, 0, 4, 6, 14]","[11, 13]","[""D1"", 2, 0, 4, 6, 14, 6, 0, ""D1""]","[11, 13]",[],[],107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance1,9,2,"[""D2"", 5, 12, 1, 9, 3, 1, 12, 5]","[8, 10, 7]","[""D2"", 5, 12, 1, 9, 3, 1, 12, 5, ""D2""]","[8, 10, 7]","[""D2"", 7, 13, 7, 10, 7, 11, 7, ""D2""]","[5, 8, 12, 1, 3]",107.13666666666666,104.01333120934271,3.1233354573239467,23.378494099997624,100.26699995994568,False
Instance2,0,0,"[""D0"", 1, 1, 5, 10, 10, 4, 8]","[11, 6, 9]","[""D0"", 1, 5, 10, 4, 8, 10, 5, ""D0""]","[11, 6, 9]","[""D0"", 1, 5, 10, 4, 8, 4, 10, 8, 10, 5, ""D0""]","[11, 6, 9]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,0,1,"[""D1"", 7, 2, 13, 14]","[3, 0, 12]","[""D1"", 7, 2, 13, 14, 13, 2, 7, ""D1""]","[3, 0, 12]","[""D1"", 3, 7, 2, 13, 14, 13, 2, 7, ""D1""]","[0, 12]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,1,0,"[""D0"", 1, 1, 5, 6, 6, 5, 10, 4, 10]","[11, 9, 8]","[""D0"", 1, 5, 6, 5, 10, 4, 10, 5, ""D0""]","[11, 9, 8]","[""D0"", 1, 5, 6, 14, 13, 14, 6, 1, ""D0""]","[11, 9, 8]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,1,1,"[""D1"", 3, 7, 2, 13, 14]","[0, 12]","[""D1"", 3, 7, 2, 13, 14, 13, 2, 7, ""D1""]","[0, 12]","[""D1"", 0, 12, 10, 4, 10, 12, 0, ""D1""]","[3, 7, 2]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,2,0,"[""D0"", 1, 1, 5, 6, 6, 5, 10, 10, 4]","[11, 9, 8]","[""D0"", 1, 5, 6, 5, 10, 4, 10, 5, ""D0""]","[11, 9, 8]","[""D0"", 1, 5, 10, 4, 8, 10, 5, ""D0""]","[11, 6, 9]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,2,1,"[""D1"", 3, 7, 2, 13, 14]","[0, 12]","[""D1"", 3, 7, 2, 13, 14, 13, 2, 7, ""D1""]","[0, 12]","[""D1"", 7, 2, 13, 14, 13, 2, 7, ""D1""]","[3, 0, 12]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,3,0,"[""D0"", 1, 1, 5, 10, 10, 4, 8]","[11, 6, 9]","[""D0"", 1, 5, 10, 4, 8, 10, 5, ""D0""]","[11, 6, 9]","[""D0"", 1, 5, 10, 4, 8, 10, 5, 1, ""D0""]","[11, 6, 9]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,3,1,"[""D1"", 3, 7, 2, 13, 14]","[0, 12]","[""D1"", 3, 7, 2, 13, 14, 13, 2, 7, ""D1""]","[0, 12]","[""D1"", 3, 7, 2, 13, 14, 13, 2, 7, 3, ""D1""]","[0, 12]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,4,0,"[""D0"", 1, 1, 5, 10, 10, 4, 8]","[11, 6, 9]","[""D0"", 1, 5, 10, 4, 8, 10, 5, ""D0""]","[11, 6, 9]","[""D0"", 1, 5, 10, 4, 8, 4, 10, 5, 1, ""D0""]","[11, 6, 9]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,4,1,"[""D1"", 3, 7, 2, 13, 14]","[0, 12]","[""D1"", 3, 7, 2, 13, 14, 13, 2, 7, ""D1""]","[0, 12]","[""D1"", 7, 2, 13, 14, 13, 2, 7, ""D1""]","[3, 0, 12]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,5,0,"[""D0"", 1, 1, 6, 6, 5, 10, 10, 4]","[11, 9, 8]","[""D0"", 1, 6, 5, 10, 4, 10, 5, ""D0""]","[11, 9, 8]","[""D0"", 1, 6, 5, 10, 4, 10, 5, ""D0""]","[11, 9, 8]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,5,1,"[""D1"", 3, 7, 2, 13, 14]","[0, 12]","[""D1"", 3, 7, 2, 13, 14, 13, 2, 7, ""D1""]","[0, 12]","[""D1"", 7, 2, 13, 14, 13, 2, 7, ""D1""]","[3, 0, 12]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,6,0,"[""D0"", 1, 1, 5, 10, 10, 4, 8]","[11, 6, 9]","[""D0"", 1, 5, 10, 4, 8, 10, 5, ""D0""]","[11, 6, 9]","[""D0"", 5, 10, 4, 8, 10, 5, ""D0""]","[1, 11, 6, 9]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,6,1,"[""D1"", 3, 7, 2, 13, 14]","[0, 12]","[""D1"", 3, 7, 2, 13, 14, 13, 2, 7, ""D1""]","[0, 12]","[""D1"", 7, 2, 13, 14, 13, 2, 7, ""D1""]","[3, 0, 12]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,7,0,"[""D0"", 1, 1, 5, 10, 10, 4, 8]","[11, 6, 9]","[""D0"", 1, 5, 10, 4, 8, 10, 5, ""D0""]","[11, 6, 9]","[""D0"", 1, 5, 10, 4, 8, 10, 5, ""D0""]","[11, 6, 9]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,7,1,"[""D1"", 3, 7, 2, 13, 14]","[0, 12]","[""D1"", 3, 7, 2, 13, 14, 13, 2, 7, ""D1""]","[0, 12]","[""D1"", 3, 7, 2, 13, 14, 13, 2, 7, ""D1""]","[0, 12]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,8,0,"[""D0"", 1, 1, 5, 6, 6, 5, 10, 10, 4]","[11, 9, 8]","[""D0"", 1, 5, 6, 5, 10, 4, 10, 5, ""D0""]","[11, 9, 8]","[""D0"", 1, 5, 10, 4, 8, 10, 5, 1, ""D0""]","[11, 6, 9]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,8,1,"[""D1"", 3, 7, 2, 13, 14]","[0, 12]","[""D1"", 3, 7, 2, 13, 14, 13, 2, 7, ""D1""]","[0, 12]","[""D1"", 3, 7, 2, 13, 14, 13, 2, 7, ""D1""]","[0, 12]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,9,0,"[""D0"", 5, 10, 4, 8]","[1, 11, 6, 9]","[""D0"", 5, 10, 4, 8, 10, 5, ""D0""]","[1, 11, 6, 9]","[""D0"", 1, 5, 10, 4, 8, 10, 5, 1, ""D0""]","[11, 6, 9]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance2,9,1,"[""D1"", 3, 7, 2, 13, 14]","[0, 12]","[""D1"", 3, 7, 2, 13, 14, 13, 2, 7, ""D1""]","[0, 12]","[""D1"", 3, 7, 2, 13, 14, 13, 2, 7, ""D1""]","[0, 12]",10.313333333333334,10.306666657700694,0.006666675632640562,21.807484199998726,100.36500000953674,True
Instance3,0,0,"[""D0"", 5, 9, 11, 2, 14, 14, 2, 11, 7]","[4, 1, 13]","[""D0"", 5, 9, 11, 2, 14, 2, 11, 7, 11, 9, ""D0""]","[4, 1, 13]","[""D0"", 5, 9, 11, 7, 13, 6, 13, 7, 11, 9, 5, ""D0""]","[3, 2]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,0,3,"[""D3"", 8, 0, 10, 3, 10, 0, 8]","[12, 6]","[""D3"", 8, 0, 10, 3, 10, 0, 8, ""D3""]","[12, 6]","[""D3"", 8, 12, 4, 1, 14, 1, 4, 12, 8, ""D3""]","[0, 10]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,1,0,"[""D0"", 5, 9, 11, 2, 14, 1, 14, 2, 11]","[4, 13, 7]","[""D0"", 5, 9, 11, 2, 14, 1, 14, 2, 11, 9, ""D0""]","[4, 13, 7]","[""D0"", 5, 9, 11, 2, 14, 1, 14, 2, 11, 9, 5, ""D0""]","[4, 13, 7]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,1,3,"[""D3"", 8, 0, 10, 3, 10, 0, 8]","[12, 6]","[""D3"", 8, 0, 10, 3, 10, 0, 8, ""D3""]","[12, 6]","[""D3"", 0, 10, 3, 10, 0, ""D3""]","[8, 12, 6]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,2,0,"[""D0"", 5, 9, 11, 2, 14, 1, 14, 2, 11]","[4, 13, 7]","[""D0"", 5, 9, 11, 2, 14, 1, 14, 2, 11, 9, ""D0""]","[4, 13, 7]","[""D0"", 9, 11, 2, 14, 1, 14, 2, 11, 9, ""D0""]","[5, 4, 13, 7]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,2,3,"[""D3"", 8, 0, 10, 3, 10, 0, 8]","[12, 6]","[""D3"", 8, 0, 10, 3, 10, 0, 8, ""D3""]","[12, 6]","[""D3"", 0, 10, 3, 10, 0, ""D3""]","[8, 12, 6]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,3,0,"[""D0"", 5, 9, 11, 2, 14, 14, 2, 11, 7]","[4, 1, 13]","[""D0"", 5, 9, 11, 2, 14, 2, 11, 7, 11, 9, ""D0""]","[4, 1, 13]","[""D0"", 9, 11, 2, 14, 2, 11, 7, 11, 9, ""D0""]","[5, 3, 13]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,3,3,"[""D3"", 8, 0, 10, 3, 10, 0, 8]","[12, 6]","[""D3"", 8, 0, 10, 3, 10, 0, 8, ""D3""]","[12, 6]","[""D3"", 8, 12, 4, 1, 4, 12, 8, ""D3""]","[0, 10, 6]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,4,0,"[""D0"", 5, 9, 11, 2, 14, 1, 14, 2, 11]","[4, 13, 6]","[""D0"", 5, 9, 11, 2, 14, 1, 14, 2, 11, 9, ""D0""]","[4, 13, 6]","[""D0"", 5, 9, 11, 7, 11, 9, ""D0""]","[3, 13]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,4,3,"[""D3"", 8, 0, 10, 3, 10, 0, 8]","[12, 7]","[""D3"", 8, 0, 10, 3, 10, 0, 8, ""D3""]","[12, 7]","[""D3"", 8, 12, 4, 1, 14, 2, 14, 1, 4, 12, ""D3""]","[0, 10, 6]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,5,0,"[""D0"", 5, 9, 11, 2, 14, 14, 2, 11, 7]","[4, 1, 13]","[""D0"", 5, 9, 11, 2, 14, 2, 11, 7, 11, 9, ""D0""]","[4, 1, 13]","[""D0"", 5, 9, 11, 2, 14, 2, 11, 7, 11, 9, ""D0""]","[4, 1, 13]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,5,3,"[""D3"", 8, 0, 10, 3, 10, 0, 8]","[12, 6]","[""D3"", 8, 0, 10, 3, 10, 0, 8, ""D3""]","[12, 6]","[""D3"", 8, 0, 10, 3, 10, 0, ""D3""]","[12, 6]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,6,0,"[""D0"", 5, 9, 11, 2, 14, 14, 2, 11, 7]","[4, 1, 13]","[""D0"", 5, 9, 11, 2, 14, 2, 11, 7, 11, 9, ""D0""]","[4, 1, 13]","[""D0"", 5, 9, 11, 7, 13, 6, 13, 7, 11, 9, ""D0""]","[3, 2]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,6,3,"[""D3"", 8, 0, 10, 3, 10, 0, 8]","[12, 6]","[""D3"", 8, 0, 10, 3, 10, 0, 8, ""D3""]","[12, 6]","[""D3"", 8, 12, 4, 1, 14, 1, 4, 12, ""D3""]","[0, 10]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,7,0,"[""D0"", 5, 9, 11, 7, 13, 6, 13, 7, 11]","[3, 2]","[""D0"", 5, 9, 11, 7, 13, 6, 13, 7, 11, 9, ""D0""]","[3, 2]","[""D0"", 5, 9, 11, 7, 13, 6, 13, 7, 11, 9, ""D0""]","[3, 2]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,7,3,"[""D3"", 8, 12, 4, 1, 14]","[0, 10]","[""D3"", 8, 12, 4, 1, 14, 1, 4, 12, ""D3""]","[0, 10]","[""D3"", 12, 4, 1, 14, 1, 4, 12, ""D3""]","[8, 0, 10]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,8,0,"[""D0"", 5, 9, 11, 11, 7, 13, 6]","[4, 1, 14]","[""D0"", 5, 9, 11, 7, 13, 6, 13, 7, 11, 9, ""D0""]","[4, 1, 14]","[""D0"", 9, 11, 7, 11, 9, ""D0""]","[5, 3, 13]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,8,3,"[""D3"", 8, 0, 10, 3, 10, 0, 8]","[12, 2]","[""D3"", 8, 0, 10, 3, 10, 0, 8, ""D3""]","[12, 2]","[""D3"", 12, 4, 1, 14, 2, 14, 1, 4, 12, ""D3""]","[8, 0, 10, 6]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,9,0,"[""D0"", 5, 9, 11, 2, 14, 14, 2, 11, 7]","[4, 1, 13]","[""D0"", 5, 9, 11, 2, 14, 2, 11, 7, 11, 9, ""D0""]","[4, 1, 13]","[""D0"", 5, 9, 11, 2, 14, 2, 11, 7, 11, 9, 5, ""D0""]","[4, 1, 13]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance3,9,3,"[""D3"", 8, 0, 10, 3, 10, 0, 8]","[12, 6]","[""D3"", 8, 0, 10, 3, 10, 0, 8, ""D3""]","[12, 6]","[""D3"", 8, 0, 10, 3, 10, 0, ""D3""]","[12, 6]",10.92,10.506666666666666,0.413333333333334,21.084330699995917,100.22100019454956,True
Instance4,0,1,"[""D1"", 5, 7, 7, 3, 11, 3, 12, 2, 2, 12, 3, 7]","[14, 13, 9]","[""D1"", 5, 7, 3, 11, 3, 12, 2, 12, 3, 7, ""D1""]","[14, 13, 9]","[""D1"", 7, 3, 7, 11, 3, 12, 2, 12, 3, 11, 7, ""D1""]","[5, 14, 13, 9]",9.386666666666668,8.909999985890655,0.47666668077601315,22.983206099997915,100.42700004577637,True
Instance4,0,2,"[""D2"", 10, 1, 0, 4]","[8, 6]","[""D2"", 10, 1, 0, 4, ""D2""]","[8, 6]","[""D2"", 10, 1, 0, 4, ""D2""]","[8, 6]",9.386666666666668,8.909999985890655,0.47666668077601315,22.983206099997915,100.42700004577637,True
Instance4,1,1,"[""D1"", 5, 7, 7, 7, 3, 11, 3, 12]","[14, 13, 2]","[""D1"", 5, 7, 3, 11, 3, 12, 3, 7, ""D1""]","[14, 13, 2]","[""D1"", 5, 7, 3, 11, 3, 12, 3, 7, 5, 11, ""D1""]","[14, 13, 2]",9.386666666666668,8.909999985890655,0.47666668077601315,22.983206099997915,100.42700004577637,True
Instance4,1,2,"[""D2"", 10, 10, 8, 6, 9]","[1, 0, 4]","[""D2"", 10, 8, 6, 9, 6, ""D2""]","[1, 0, 4]","[""D2"", 10, 4, 8, 4, 10, 6, 8, 6, ""D2""]","[1, 0, 9]",9.386666666666668,8.909999985890655,0.47666668077601315,22.983206099997915,100.42700004577637,True
Instance4,2,1,"[""D1"", 5, 7, 3, 11]","[14, 13, 12]","[""D1"", 5, 7, 3, 11, ""D1""]","[14, 13, 12]","[""D1"", 5, 7, 3, 11, ""D1""]","[14, 13, 12]",9.386666666666668,8.909999985890655,0.47666668077601315,22.983206099997915,100.42700004577637,True
Instance4,2,2,"[""D2"", 10, 10, 8, 6, 9, 2]","[1, 0, 4]","[""D2"", 10, 8, 6, 9, 2, 9, 6, ""D2""]","[1, 0, 4]","[""D2"", 8, 6, 9, 2, 9, 6, 8, ""D2""]","[10, 1, 0, 4]",9.386666666666668,8.909999985890655,0.47666668077601315,22.983206099997915,100.42700004577637,True
Instance4,3,1,"[""D1"", 5, 7, 7, 3, 11, 3, 12, 2, 2, 12, 3, 7]","[14, 13, 6]","[""D1"", 5, 7, 3, 11, 3, 12, 2, 12, 3, 7, ""D1""]","[14, 13, 6]","[""D1"", 5, 7, 13, 7, 3, 11, 7, ""D1""]","[14, 12]",9.386666666666668,8.909999985890655,0.47666668077601315,22.983206099997915,100.42700004577637,True
